Ticker,Date,Sector,Industry,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Factor_Score
AIY.SI,2024-12-30 00:00:00+08:00,Technology,Software - Application,7.309764862060547,7.329574503734189,7.280050163400528,7.309764862060547,229600,0.0,-0.0027027760232376,0.0130723355638779,0.0056176005160832,-0.0758568753488213,0.2553331101635034,41.84014703249461,7.376627321243286,7.132418403625488,0.9909359038662304,1.0248648422455011,586004.7619047619,0.3918056898611258,-0.1079913383206923,-0.1821854097788549,2796934400,28.78125,0.32,0.457,0.19431,1.08,0.2313,41.919,0.28024,63.89578951378118
5DD.SI,2024-12-30 00:00:00+08:00,Technology,Semiconductor Equipment & Materials,1.5736212925152588,1.602060317993164,1.5736212925152588,1.602060317993164,8400,1.80723566970078,0.0242424113091621,0.0681050644134848,0.1023391162900992,-0.0698766849460732,0.3004638984133337,61.48552326110712,1.553053810596466,1.4591146165132522,1.0315549320070736,1.0979674248082714,16657.14285714286,0.5042881646655231,-0.1386050433730647,-0.091463045840769,276673472,19.9,0.1,0.145,0.19429001,3.16,0.6309,4.297,0.26204002,59.17529627749727
V03.SI,2024-12-30 00:00:00+08:00,Technology,Electronic Components,12.261029288099015,12.335848619395188,12.242324901233363,12.270381927490234,199100,-0.606054238737308,0.021011618560653,-0.0655270630440304,-0.0633003288604852,0.0141435450129263,0.1821184945654012,52.07103471126516,12.282352905273438,12.794388303756714,0.999025351422848,0.9590440462001126,572643.4126984127,0.3476858295842436,-0.1410072539944905,0.1680222418892537,4529597440,19.432098,0.81,-0.088,0.08967,4.44,0.9259,0.902,0.08402,52.305605365655786
BVA.SI,2024-12-30 00:00:00+08:00,Healthcare,Medical Instruments & Supplies,0.3996421098709106,0.409389469193555,0.3996421098709106,0.3996421098709106,1728300,-1.2048214074427688,0.1714285215106363,0.322580626071965,0.2615384586438118,0.5769230362170676,0.5615899299451202,59.7282365249564,0.3494431674480438,0.30175416842103,1.1436540962854296,1.324396318904533,3565807.936507937,0.4846867892981799,-0.0465116394820527,1.071737600037277,1515395328,18.9,0.01,-0.003,0.04291,0.8,0.2791,17.861,0.027290002,48.94050376664735
QC7.SI,2024-12-30 00:00:00+08:00,Healthcare,Medical Care Facilities,0.2709789276123047,0.2709789276123047,0.2709789276123047,0.2709789276123047,54500,0.0,-0.0175438748141392,-0.0175438748141392,0.1597258404798929,0.1399561634595829,0.3171358106605965,47.66574676743777,0.2790115159749984,0.2551931729167699,0.971210549017577,1.0618580603670114,433765.07936507935,0.1256440469568781,-0.1111111111111111,0.5694137888675314,501259104,53.0,0.01,-0.005,0.049050003,2.04,1.1702,95.8,0.05992,47.98508037832474
546.SI,2024-12-30 00:00:00+08:00,Healthcare,Medical Instruments & Supplies,0.1389999985694885,0.1430000066757202,0.1379999965429306,0.1379999965429306,6170300,-0.7194259257909064,0.0375939487393344,-0.0416666494199512,0.0072992851575515,-0.2659574400628509,0.4004738179311572,51.74794956004997,0.1356000009179115,0.1389649998769163,1.0176990826605672,0.9930557814209298,2378314.285714286,2.594400595860213,-0.2774869277417726,-0.5771284178762016,64844440,35.95,-0.04,0.427,-0.28109,1.42,0.0,20.073,-0.16413,40.43106174862379
AWX.SI,2024-12-30 00:00:00+08:00,Technology,Semiconductor Equipment & Materials,1.3799999952316284,1.409999966621399,1.3799999952316284,1.399999976158142,2500300,1.4492739851898806,0.0447760755858046,-0.0070921919858044,-0.2090395529692004,-0.58895343041793,0.4886041945891818,58.26462507036992,1.3464000010490418,1.669378576874733,1.0398098448212554,0.8386354033481739,3037770.015873016,0.8230708667658786,-0.5936781029776582,-1.5638613626646254,912361216,72.50001,0.04,0.311,0.03703,3.16,0.0,15.371,0.032780003,39.5346721826198
U77.SI,2024-12-30 00:00:00+08:00,Technology,Software - Application,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,0,0.0,-0.043478283404402,-0.0833333178112897,-0.0998588205110946,-0.1802286061651414,0.3713115501851005,41.06864300773529,0.2300999999046325,0.2412373729795217,0.956106036067312,0.911964825726164,155336.50793650793,0.0,-0.2713142536527938,-0.3513889216902125,73284912,24.340625,-0.0,-0.299,-0.00349,3.16,2.4174001,7.423,-0.0019400001,37.42183253096572
A50.SI,2024-12-30 00:00:00+08:00,Healthcare,Medical Care Facilities,0.0469999983906745,0.0480000004172325,0.0460000000894069,0.0469999983906745,810000,0.0,0.0,-0.0600000461935996,-0.0600000461935996,-0.2033898626138208,0.2697975893897568,46.39450554672225,0.0477399989962577,0.0497399997897445,0.9844993585852142,0.944913522101884,2178506.3492063493,0.3718143857120686,-0.2295082317616672,-0.7086043089919973,1560022912,35.95,-0.0,0.069,-0.09567001,1.42,0.0,195.534,-0.07532,36.79579575884895
