Volatility,Return,Sharpe
0.11663365455615711,0.07704357172216426,0.3176061991980918
0.3344778119846531,0.3350393217949069,0.882089368033908
0.21040128409696657,0.24257151057666168,0.9627864746457706
0.3014861309292734,0.35241513591957224,1.0362504402992347
0.14794149322502623,0.07706328416374847,0.25052663289921917
0.13437000575204774,0.06606504783465124,0.19397965854633462
0.12388909069911103,-0.032064677288161356,-0.5816870305649798
0.16520098102658554,0.10729465114741318,0.4073501908356316
0.22113240160248065,0.26518120147311103,1.0183093922070665
0.3459573767825352,0.42416048981279425,1.110427224837796
0.13967385124725867,0.1688455000712683,0.9224740273193913
0.15474124360913138,0.14296500857306982,0.6654011960324828
0.1169762382857553,0.013501338697548422,-0.22653029102987005
0.1827810171306526,0.20696543313765578,0.9134725025537429
0.1496333796035852,0.11920677841018432,0.5293389658111186
0.14514603373653961,0.06530619051515597,0.17434985899160188
0.17863416983719982,0.20009823297668972,0.8962352114525287
0.12468124672537766,0.030093929607218683,-0.07945116569615623
0.20392585292767557,0.21150346726760685,0.8410089491126579
0.1710089231623934,0.1287074359582287,0.5187298669437874
0.11603177629814361,0.0792819257417974,0.338544552148047
0.13587515544262438,0.11853247484052719,0.5779752345798705
0.11454788361167646,0.06815996505486885,0.24583575153891674
0.11717491897636731,0.05859472834670715,0.1586920520974072
0.1561718416827201,0.15817625116909095,0.7567065220962093
0.1266188758400722,-0.005016001081125997,-0.35552361985889136
0.1381721554817221,0.08434123465594415,0.3209129545772322
0.12711616598041497,0.09576831921099653,0.4387193303138867
0.11505318804813587,0.05414639528373064,0.12295526550565537
0.2204294231118897,0.22017862979333747,0.8173982731056688
0.1250135144668244,0.08867594397061154,0.38936545523267385
0.16445079493771173,-0.04934906385953152,-0.5433179200707048
0.11992084698301203,0.06690210901301252,0.2243322132041268
0.21778535410109018,0.24865810836360783,0.9580906357309696
0.13131224855487925,0.11112996418750702,0.5416856764719837
0.12431443397452799,0.03803723375256742,-0.015788723679784036
0.11146549535697413,0.11658891961959209,0.6871087718608527
0.11318276700699409,0.12200085064981142,0.7244994341297929
0.2854583713937948,0.3595897414737956,1.1195668913591466
0.10721928194295345,0.06186054328121248,0.20388630556995793
0.12355154466455956,0.045018201071736146,0.040616255226597765
0.19852406709423362,0.19013722832724747,0.7562671394193313
0.36295396832980753,0.3275842067739707,0.7923434701577636
0.14381042918325956,0.0033267143211477453,-0.2550113082001792
0.14483121459479922,0.1024430697096458,0.43114372743711066
0.14503964128306004,0.13515100833056579,0.65603449849182
0.1388233532552818,0.12679429231910821,0.6252139159864729
0.17226168627799576,0.20239457022321358,0.9427201935150069
0.1186783780965074,0.16333951759843401,1.039275389305845
0.15031477071047042,0.18986245525952195,0.996990878216355
0.11138230592591694,0.11135290412937082,0.640612559923381
0.12089136804525714,0.1362276715786097,0.7959846359136717
0.14396094122095773,0.0654580357885096,0.17683988151644175
0.17409870237126698,0.07275673039606831,0.18815034201814038
0.17393206289524804,0.1664290897908237,0.7268877726527432
0.1384084009384289,0.14677042038993676,0.7714157498101121
0.13182005592907514,0.15553650989634477,0.8764714070407341
0.10308704157878826,0.030957873648843576,-0.08771351095807352
0.3531992463340035,0.37573758845037947,0.9505614520278127
0.14864942001033352,0.12627931338947973,0.5804214599927933
0.14909431797650552,0.042671185069678846,0.01791607558176546
0.1226122763728798,0.11237293590294119,0.5902584801773497
0.11495783077093716,0.021403010787955448,-0.1617722697734317
0.19888598601280585,0.26096873412685095,1.1110321976764277
0.3974322449014026,0.42739142022853394,0.9747357573481245
0.15612225864229806,0.1385992752634662,0.6315516834109699
0.1213918579392858,0.05375236607967519,0.11328903200866607
0.1696697300105984,0.1953560089143767,0.915637744603427
0.14136483702900443,0.11013713470315176,0.49614271962667356
0.14911385842790018,0.09115118659698228,0.3430344244074068
0.11973762071381021,0.10563914788892505,0.5481915165644712
0.22353869456764386,0.1140873524066481,0.3314296549415919
0.15862485269502655,0.1569759703683047,0.7374378502541696
0.12083482844251044,0.04634636409617123,0.05252098404054622
0.1067275489703657,0.014520227016851938,-0.2387366076421642
0.110207895526949,0.09306266556851059,0.48147789516165146
0.18554814110309314,0.1869112642637685,0.7917689899255985
0.10534100087676745,0.0535412950375069,0.12854724110081417
0.6080936598984575,0.6601218407599769,1.0197801451564679
0.12694091978786387,0.038742771716464085,-0.009904042649422434
0.12028734279353648,0.03490657294336723,-0.04234383218004266
0.13923380773834354,0.1533578243666544,0.8141544514797956
0.18064803342308142,0.10691629156755617,0.3704235816995407
0.12010584554605014,0.11686014648259269,0.6399367668838691
0.10268780137686592,0.041155496139988534,0.011252516116766817
0.09875790265663068,0.026268864281451643,-0.1390383488224721
0.1150173674783471,-0.00774750692605683,-0.41513301836825356
0.13193686281538772,0.02623550256757822,-0.1043263962679006
0.1392099916286093,0.07995058142945415,0.2869807042014348
0.1448317912155289,0.15928538189732205,0.8236132474520708
0.1152624248712734,-0.003084806379234698,-0.37379750102735027
0.14391010331255374,-0.030779094705248367,-0.49182853097899265
0.1382407520533163,0.15287873698496657,0.8165373474055742
0.1368887584961598,0.14738374059536663,0.7844598911924466
0.1165014614029032,0.04076953694106412,0.0066053844458035275
0.12923492240322682,-0.0011595695993775398,-0.31848643411534905
0.13012459974848678,0.04190785343596504,0.01466174297290949
0.11680776682353813,-0.016519834588459167,-0.4838705175645029
0.13503059224720046,0.09188548289584056,0.3842498357768721
0.13038202686117903,0.14587395443083884,0.8120287510453067
0.1470828996971881,0.04875072834033494,0.059495212280630844
0.17526470660781587,0.19892355691316452,0.9067630328379951
0.18532954991189646,0.1773905206527423,0.7413308925535953
0.120813872391991,0.09310442974245654,0.43955572891625105
0.1327421716277085,0.006617914939736694,-0.25148063084192573
0.10784368647644738,0.1041935311036204,0.5952460751389466
0.11924449583528512,0.071681753186761,0.2656873423367369
0.14499114295551324,0.1159227691814955,0.5236372900708177
0.12516041296897065,0.0534225426603359,0.1072427163025067
0.11854000365117412,0.0720942896958825,0.2707464881672003
0.19646458378636017,0.19899453794400507,0.8092783690565785
0.11185544978495278,0.05902558103359907,0.1700907829719215
0.18586633750266257,0.19507604732783423,0.834341760920601
0.2026276368912622,0.21669451846980453,0.8720158867796776
0.13456860887213598,-0.018283074627949418,-0.433110478858622
0.15320819466422034,0.12561869211274204,0.5588388551956295
0.16161206705642484,0.10037037912265578,0.37355118477371013
0.3229839515607735,0.37018346886350045,1.0222906347759273
0.1313594946959829,0.07454230807113091,0.2629601168234948
0.1568677767143981,0.03283221119926634,-0.04569318792465404
0.2333297299375735,0.2255635950668957,0.7952848319695159
