Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio
2020-01-02 00:00:00+08:00,42.07883112730772,42.53924570435773,42.0561887314681,42.53169631958008,71900,,,,,,,,,,,,,,0.0,
2020-01-03 00:00:00+08:00,42.41848322179668,42.599628154525725,42.37319554899102,42.38074493408203,120500,-0.3549150364561271,,,,,,,,,,,,,-0.0035491503645612705,
2020-01-06 00:00:00+08:00,42.27507317707533,42.426029205322266,42.086378861578346,42.426029205322266,103300,0.1068510506614828,,,,,,,,,,,,,-0.0024844321624004242,
2020-01-07 00:00:00+08:00,42.554339228238206,42.65245819091797,42.410929717904445,42.65245819091797,95500,0.5337029880875477,,,,,,,,,,,,,0.0,
2020-01-08 00:00:00+08:00,42.04108734263576,42.58452492643744,42.04108734263576,42.516597747802734,71800,-0.318528987255795,,,,,,,,,,,,,-0.0031852898725579968,
2020-01-09 00:00:00+08:00,42.69020445151298,43.53555420799682,42.01845024653586,42.13921737670898,153400,-0.8876071724559842,,,,,,,,,,,,,-0.012033088735745514,
2020-01-10 00:00:00+08:00,42.2599786290973,42.35809759653068,41.90523240750176,42.31281280517578,264100,0.4119569353054686,,,,,,,,,,,,,-0.007963090526269093,
2020-01-13 00:00:00+08:00,42.448675949660455,42.448675949660455,41.89013948959721,42.13921737670898,422700,-0.4102668127172304,,,,,,,,,,,,,-0.012033088735745514,
2020-01-14 00:00:00+08:00,42.3354592977451,43.73934555053711,42.3354592977451,43.73934555053711,423700,3.797242268463563,,,,,,,,,,,,,0.0,
2020-01-15 00:00:00+08:00,43.339317877363335,43.65632588953101,43.2562947801085,43.61103820800781,165600,-0.2933453642580241,,,,,,,,,,,,,-0.002933453642580194,
2020-01-16 00:00:00+08:00,43.24873373629988,43.39214324951172,42.56943597203396,43.39214324951172,194700,-0.5019255846468229,,,,,,,,,,,,,-0.007937985734702587,
2020-01-17 00:00:00+08:00,43.399696098857824,43.82237243652344,42.99966503878391,43.82237243652344,203900,0.9914909815305296,,,,,,,,,,,,,0.0,
2020-01-20 00:00:00+08:00,43.7544423622423,44.4941237937219,43.573294537743614,43.82237243652344,80300,0.0,,,,,,,,,,,,,0.0,
2020-01-21 00:00:00+08:00,43.78463152042114,43.85256159509552,43.09778426726773,43.399696350097656,145200,-0.9645212317932472,,,,,,59.85225934995172,,,,,,,-0.009645212317932493,
2020-01-22 00:00:00+08:00,43.06005048741605,43.44498857731015,42.7958795467023,43.339317321777344,204000,-0.1391231584508045,,,,,,58.51803865013893,,,,,,,-0.011023025178424501,
2020-01-23 00:00:00+08:00,43.12043066591166,43.21100314141628,42.41848750244496,42.7430419921875,260300,-1.3758300001883603,,,,,,47.30340829229147,,,,,,,-0.024629667092975035,
2020-01-24 00:00:00+08:00,42.52415750502825,42.96947627231061,42.31282076097804,42.76568603515625,530700,0.0529771441463822,,,,,,47.713214897759165,,,,,,,-0.024112943745749828,
2020-01-28 00:00:00+08:00,40.90892728992783,42.22978746981044,40.85609311307226,41.9354248046875,462200,-1.941419178418469,,,,,,36.503858622015045,,,,,,,-0.04305900221557322,
2020-01-29 00:00:00+08:00,42.26752771982543,42.32036189913547,41.90523497059369,42.09392929077149,145100,0.377972768422441,,,,,,39.42945851802346,,,,,,,-0.03944202583407802,
2020-01-30 00:00:00+08:00,42.18450113552948,42.79587176040918,41.7844701040169,42.14676284790039,230300,0.1255134838183957,,,,,,40.41496117771343,,,,,,,-0.038236396056606975,
2020-01-31 00:00:00+08:00,42.08637486009963,42.8637973239194,42.07882835506583,42.19959259033203,523200,0.1253470939684975,,,,,,41.44095246807217,,,,,,,-0.03703085332821717,
2020-02-03 00:00:00+08:00,42.199593023829244,43.82236515118244,42.184497134360086,42.65245819091797,431300,1.073151594097821,0.002839338229787325,,,,,49.47266830652711,,,,,,,-0.02669673458003867,
2020-02-04 00:00:00+08:00,43.746897939424414,43.746897939424414,42.96947812942819,43.24874496459961,279100,1.3980126796270032,0.020480999847162673,,,,,57.69946424432712,,,,,,,-0.013089831518243921,
2020-02-05 00:00:00+08:00,43.73933885405872,43.92803315206652,43.55819106110276,43.90538787841797,180700,1.518293569803797,0.03486912871191161,,,,,64.54543832295326,,,,,,,0.0,
2020-02-06 00:00:00+08:00,43.90539362920836,44.30542755126953,43.7091528004448,44.30542755126953,163700,0.9111402772692624,0.038754375022247434,,,,,67.94868705894088,,,,,,,0.0,
2020-02-07 00:00:00+08:00,44.07899642884049,44.07899642884049,43.30912322061365,43.77708435058594,289400,-1.1925022054514731,0.029646930129736182,,,,,59.78623706085604,,,,,,,-0.011925022054514732,
