Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio
2020-01-02 00:00:00+08:00,0.290936057846612,0.2987991869449615,0.290936057846612,0.2987991869449615,947000,,,,,,,,,,,,,,0.0,
2020-01-03 00:00:00+08:00,0.2987991692877756,0.2987991692877756,0.2870044763372448,0.294867604970932,1032800,-1.3157940669877632,,,,,,,,,,,,,-0.013157940669877655,
2020-01-06 00:00:00+08:00,0.2948676118803973,0.2948676118803973,0.2791413308105461,0.2830729186534881,1120000,-3.9999939357891257,,,,,,,,,,,,,-0.052631563198899035,
2020-01-07 00:00:00+08:00,0.2830729548271374,0.2909360846498994,0.279141366481781,0.279141366481781,826100,-1.3888831861446072,,,,,,,,,,,,,-0.06578940412847052,
2020-01-08 00:00:00+08:00,0.279141366481781,0.2830729548271374,0.2752098015704,0.279141366481781,538700,0.0,,,,,,,,,,,,,-0.06578940412847052,
2020-01-09 00:00:00+08:00,0.2830729548271374,0.2909360846498994,0.279141366481781,0.279141366481781,898700,0.0,,,,,,,,,,,,,-0.06578940412847052,
2020-01-10 00:00:00+08:00,0.2830729609172275,0.3066623508930206,0.2830729609172275,0.3066623508930206,2685200,9.85915658367167,,,,,,,,,,,,,0.0,
2020-01-13 00:00:00+08:00,0.310593939322962,0.318457069314893,0.3066623508930206,0.3066623508930206,2405200,0.0,,,,,,,,,,,,,0.0,
2020-01-14 00:00:00+08:00,0.3066623035050972,0.3105938913274981,0.2987991747282401,0.3027307391166687,808200,-1.282065361105711,,,,,,,,,,,,,-0.012820653611057132,
2020-01-15 00:00:00+08:00,0.2987991869449615,0.3145254685756338,0.2987991869449615,0.2987991869449615,1599700,-1.29869605682561,,,,,,,,,,,,,-0.02564111285640719,
2020-01-16 00:00:00+08:00,0.3027307599669593,0.3263201713562011,0.3027307599669593,0.3263201713562011,3490900,9.21052854682265,,,,,,,,,,,,,0.0,
2020-01-17 00:00:00+08:00,0.3341833005825819,0.3341833005825819,0.310593890854,0.3145254552364349,4671200,-3.614461242388689,,,,,,,,,,,,,-0.036144612423886856,
2020-01-20 00:00:00+08:00,0.310593939322962,0.3145255043189275,0.3066623508930206,0.3066623508930206,765500,-2.4999898140210863,,,,,,,,,,,,,-0.0602408989351831,
2020-01-21 00:00:00+08:00,0.3027307514941363,0.3027307514941363,0.290936057846612,0.2987991869449615,1395300,-2.5641112856407133,,,,,,49.19075347447106,,,,,,,-0.08433736810342184,
2020-01-22 00:00:00+08:00,0.2987992209010896,0.3066623508930206,0.2987992209010896,0.3066623508930206,1771200,2.631588133975571,,,,,,54.16099206009771,,,,,,,-0.0602408989351831,
2020-01-23 00:00:00+08:00,0.3027307406983368,0.3105938929502485,0.2830729186534881,0.2830729186534881,2134900,-7.692314420351409,,,,,,41.15458027925879,,,,,,,-0.1325301237829568,
2020-01-24 00:00:00+08:00,0.2870045006275177,0.2948676299266912,0.2870045006275177,0.2870045006275177,595900,1.3888937142878977,,,,,,43.5861737892291,,,,,,,-0.12048188919883727,
2020-01-28 00:00:00+08:00,0.271278190463547,0.2752097547054291,0.2634150619797828,0.2752097547054291,1987000,-4.109603123400552,,,,,,38.45270271569795,,,,,,,-0.15662659295119538,
2020-01-29 00:00:00+08:00,0.2752097795557885,0.2752097795557885,0.2673466503620147,0.2673466503620147,1269900,-2.8571314093974065,,,,,,35.45473629090763,,,,,,,-0.1807228794624918,
2020-01-30 00:00:00+08:00,0.2673467066708368,0.2673467066708368,0.2594835758209228,0.2594835758209228,928400,-2.941153192098911,,,,,,32.708466994574565,,,,,,,-0.2048190746453168,
