Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Sector,Industry,Ticker
2020-01-02 00:00:00+08:00,2.6665953182939903,2.690546751022339,2.6186924528372937,2.690546751022339,453600,,,,,,,,,,,,,,0.0,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-03 00:00:00+08:00,2.6905472625727667,2.6905472625727667,2.658612012863159,2.658612012863159,122300,-1.1869237413193123,,,,,,,,,,,,,-0.0118692374131931,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-06 00:00:00+08:00,2.650627866833189,2.6586116782557645,2.6107088097203097,2.634660243988037,326500,-0.900912534782672,,,,,,,,,,,,,-0.0207714313133813,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-07 00:00:00+08:00,2.6426438855656422,2.690546751022339,2.634660074656193,2.690546751022339,478000,2.121203565500629,,,,,,,,,,,,,0.0,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-08 00:00:00+08:00,2.6825626144094272,2.690546424349522,2.650627374649048,2.650627374649048,761600,-1.483690122021586,,,,,,,,,,,,,-0.0148369012202158,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-09 00:00:00+08:00,2.682562954476368,2.682562954476368,2.6506277106675764,2.67457914352417,244600,0.903626405740776,,,,,,,,,,,,,-0.0059347073200276,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-10 00:00:00+08:00,2.67457914352417,2.682562954476368,2.6586115216197745,2.67457914352417,136400,0.0,,,,,,,,,,,,,-0.0059347073200276,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-13 00:00:00+08:00,2.67457912920344,2.690546751022339,2.67457912920344,2.690546751022339,136800,0.5970138343758036,,,,,,,,,,,,,0.0,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-14 00:00:00+08:00,2.690546877768093,2.7224823132593663,2.658611632625896,2.682563066482544,989100,-0.2967309353298253,,,,,,,,,,,,,-0.0029673093532982,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-15 00:00:00+08:00,2.6905470215839755,2.706514835357666,2.674579398159371,2.706514835357666,175200,0.8928688079840041,,,,,,,,,,,,,0.0,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
2020-01-16 00:00:00+08:00,2.706514835357666,2.706514835357666,2.6985310236453635,2.706514835357666,95700,0.0,,,,,,,,,,,,,0.0,,2636047360,17.565216,0.23,0.059,0.97758,4.33,0.4284,53.013,0.09431,Real Estate,REIT - Healthcare Facilities,C2PU.SI
