Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Sector,Industry,Ticker
2020-01-02 00:00:00+08:00,1.833520179065215,1.833520179065215,1.810505121472988,1.818176746368408,3965100,,,,,,,,,,,,,,0.0,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-03 00:00:00+08:00,1.8258481038238448,1.833519726827057,1.7951614289050737,1.810504674911499,6183200,-0.4219651072005503,,,,,,,,,,,,,-0.0042196510720055,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-06 00:00:00+08:00,1.79516154341766,1.8028331669102424,1.7798182964324951,1.7798182964324951,5892100,-1.6949074423408428,,,,,,,,,,,,,-0.0210972063153537,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-07 00:00:00+08:00,1.7951619625091555,1.7951619625091555,1.7798187119420152,1.7951619625091553,5529500,0.862091715059643,,,,,,,,,,,,,-0.012658166432511,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-08 00:00:00+08:00,1.7721467309366434,1.7798183546802937,1.7414602359620426,1.7644751071929932,18605500,-1.7094198716905762,,,,,,,,,,,,,-0.0295359839370278,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-09 00:00:00+08:00,1.7721467899508596,1.7721467899508596,1.7337886699552458,1.7491319179534912,15601000,-0.8695611049968632,,,,,,,,,,,,,-0.0379747615587019,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-10 00:00:00+08:00,1.7491319474622873,1.7568035715908346,1.733788699205193,1.7414603233337402,9228500,-0.4385943987990859,,,,,,,,,,,,,-0.0421941503695389,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-13 00:00:00+08:00,1.7491319179534914,1.764475165951737,1.7414602939543686,1.7491319179534912,8279900,0.4405265234561861,,,,,,,,,,,,,-0.0379747615587019,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-14 00:00:00+08:00,1.756803631657628,1.756803631657628,1.7107738853125436,1.7261171340942385,17339900,-1.3157831963972355,,,,,,,,,,,,,-0.0506329279912129,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-15 00:00:00+08:00,1.726117163998241,1.7337887885219951,1.6954306659032254,1.7184455394744873,13637000,-0.4444422958455152,,,,,,,,,,,,,-0.0548523168020501,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-16 00:00:00+08:00,1.7107736206829045,1.7337884902954102,1.7107736206829045,1.7337884902954102,8045100,0.8928389331217756,,,,,,,,,,,,,-0.0464136703109603,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-17 00:00:00+08:00,1.726117163998241,1.7414604130457492,1.7031022904269797,1.7184455394744873,12244000,-0.8849378633439153,,,,,,,,,,,,,-0.0548523168020501,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-20 00:00:00+08:00,1.7184455097033908,1.7261171340942385,1.7107738853125436,1.7261171340942385,3127300,0.4464264036029508,,,,,,,,,,,,,-0.0506329279912129,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-21 00:00:00+08:00,1.7184453592548112,1.726116982974014,1.6954304880972035,1.7031021118164062,7854200,-1.3333406999582964,,,,,,23.43499467129081,,,,,,,-0.0632912255543085,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-22 00:00:00+08:00,1.7031021118164062,1.7107737355356087,1.6954304880972035,1.7031021118164062,5025400,0.0,,,,,,23.43499467129081,,,,,,,-0.0632912255543085,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-23 00:00:00+08:00,1.7031022908373994,1.7031022908373994,1.6724157927349883,1.6877590417861938,8459100,-0.9008896133566924,,,,,,20.705881353982704,,,,,,,-0.0717299376106904,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-24 00:00:00+08:00,1.6954304880972035,1.7031021118164062,1.6954304880972035,1.7031021118164062,1721700,0.9090794153870708,,,,,,29.54218378082571,,,,,,,-0.0632912255543085,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
2020-01-28 00:00:00+08:00,1.680087357590539,1.687758981843676,1.6494008605779913,1.6724157333374023,12898814,-1.80179322579056,,,,,,23.823955197155115,,,,,,,-0.0801687807976567,,3315147776,15.299999,0.1,0.144,0.04626,5.33,0.7618,55.771,0.08705,Industrials,Railroads,C52.SI
