Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Sector,Industry,Ticker
2020-01-02 00:00:00+08:00,5.243609661754696,5.255133785470351,5.209036510659592,5.249371528625488,1605379,,,,,,,,,,,,,,0.0,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-03 00:00:00+08:00,5.255133370056037,5.255133370056037,5.185987073331793,5.197511196136475,1421578,-0.9879341213745784,,,,,,,,,,,,,-0.0098793412137458,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-06 00:00:00+08:00,5.168700843545478,5.168700843545478,5.139889170791803,5.145651817321777,1731413,-0.9977732968280416,,,,,,,,,,,,,-0.0197585007534929,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-07 00:00:00+08:00,5.162938375839465,5.197511526398445,5.157176119083958,5.1917500495910645,1600127,0.8958676938479737,,,,,,,,,,,,,-0.0109768338400523,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-08 00:00:00+08:00,5.116840854181476,5.180224895477295,5.088029571797882,5.180224895477295,2368399,-0.2219897723057196,,,,,,,,,,,,,-0.0131723641146617,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-09 00:00:00+08:00,5.168700843545478,5.185987223239205,5.139889170791803,5.145651817321777,1376302,-0.6674049650952862,,,,,,,,,,,,,-0.0197585007534929,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-10 00:00:00+08:00,5.180224565362125,5.185986821471638,5.139888772595533,5.157175540924072,1677480,0.2239507065655344,,,,,,,,,,,,,-0.0175632429898816,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-13 00:00:00+08:00,5.157175540924072,5.185986821471638,5.139888772595533,5.157175540924072,801341,0.0,,,,,,,,,,,,,-0.0175632429898816,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-14 00:00:00+08:00,5.151414252302513,5.197511526398445,5.151414252302513,5.1917500495910645,1029566,0.6704155868387796,,,,,,,,,,,,,-0.0109768338400523,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-15 00:00:00+08:00,5.197511126906719,5.226322798443792,5.180224747942927,5.203273773193359,1396457,0.2219622187551673,,,,,,,,,,,,,-0.0087815760764411,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-16 00:00:00+08:00,5.203274093582827,5.2378472436132695,5.168700943552384,5.209036350250244,989115,0.1107490650707809,,,,,,,,,,,,,-0.0076838109391364,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
2020-01-17 00:00:00+08:00,5.232084352854462,5.232084352854462,5.162938056019788,5.2147979736328125,1414198,0.1106082391283624,,,,,,,,,,,,,-0.0065862274758305,,22373185536,10.084507,0.71,0.019,0.11535,4.91,0.56259996,68.227,0.15387,Industrials,Airlines,C6L.SI
