Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Sector,Industry,Ticker
2020-01-02 00:00:00+08:00,7.280483447334207,7.3213851975152755,7.223221465162311,7.247762203216553,3520700,,,,,,,,,,,,,,0.0,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-03 00:00:00+08:00,7.288664989903263,7.288664989903263,7.075976482824524,7.0841569900512695,6263900,-2.257320378042693,,,,,,,,,,,,,-0.0225732037804269,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-06 00:00:00+08:00,7.067796372644958,7.108697346289555,7.026894618864296,7.043254852294922,4046100,-0.5773748071053353,,,,,,,,,,,,,-0.0282166198596955,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-07 00:00:00+08:00,7.116878828752916,7.157780588140955,7.035076090113008,7.0923380851745605,8393700,0.6968828178018471,,,,,,,,,,,,,-0.0214444284572436,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-08 00:00:00+08:00,7.035075920199685,7.0759768984637,6.93691138798482,7.018714904785156,7247300,-1.038066424714046,,,,,,,,,,,,,-0.0316024852925976,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-09 00:00:00+08:00,7.100517613614095,7.206861861299106,7.0759760932848925,7.198681354522705,5021700,2.5640940283078395,,,,,,,,,,,,,-0.0067718624477035,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-10 00:00:00+08:00,7.25594322916077,7.25594322916077,7.174140503073549,7.190500736236572,2211000,-0.1136405111332394,,,,,,,,,,,,,-0.0079005719799371,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-13 00:00:00+08:00,7.223222927630256,7.239583943069657,7.1086981599629215,7.141419410705566,2272900,-0.6825856408533615,,,,,,,,,,,,,-0.0146725002185904,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-14 00:00:00+08:00,7.141419410705566,7.182321169167912,7.116878667682621,7.141419410705566,2619900,0.0,,,,,,,,,,,,,-0.0146725002185904,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
2020-01-15 00:00:00+08:00,7.165960518100773,7.190501259699882,7.108697747521373,7.133239269256592,2712700,-0.1145450361970334,,,,,,,,,,,,,-0.0158011439598743,,19304378368,29.557377,0.61,0.079,0.45676997,2.47,0.64769995,29.888,0.30133,Financial Services,Financial Data & Stock Exchanges,S68.SI
