Date,Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Sector,Industry,Ticker
2020-01-02 00:00:00+08:00,1.596757888793945,1.6121113159533265,1.5890811752142548,1.596757888793945,3182500,,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-03 00:00:00+08:00,1.5890811959324371,1.6274647643313285,1.5890811959324371,1.6197880506515503,6018900,1.4423076923077094,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-06 00:00:00+08:00,1.6197883608689818,1.6504954044963152,1.61211164571898,1.6428186893463137,5793300,1.421830386111278,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-07 00:00:00+08:00,1.650495184531518,1.67352532691225,1.6351417562776966,1.6658486127853394,7014000,1.401854239203315,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-08 00:00:00+08:00,1.6658485075307194,1.68887864845632,1.6504950802469858,1.6812019348144531,6450200,0.921651698196202,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-09 00:00:00+08:00,1.6888784170150757,1.7042318421948002,1.6735249918353514,1.6888784170150757,5611200,0.4566067907523452,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-10 00:00:00+08:00,1.6735252211725864,1.6965553620981868,1.6735252211725864,1.6812019348144531,3492800,-0.4545313696524111,,,,,,,,,,,,,-0.004545313696524,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-13 00:00:00+08:00,1.696555129604938,1.7042318421948002,1.6812017044252137,1.6888784170150757,2574000,0.4566067907523452,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-14 00:00:00+08:00,1.696555416441483,1.757969127543594,1.696555416441483,1.7426156997680664,11085900,3.181832523383532,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-15 00:00:00+08:00,1.742615587783538,1.7502923011779783,1.7349388743890977,1.7502923011779783,3275900,0.440521763400481,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-16 00:00:00+08:00,1.7502923011779783,1.7809991547557402,1.742615587783538,1.7502923011779783,7035800,0.0,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-17 00:00:00+08:00,1.750292427059916,1.7579691410064695,1.7426157131133624,1.7579691410064695,2586400,0.4386033020498558,,,,,,,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-20 00:00:00+08:00,1.7579691138413789,1.7579691138413789,1.711908830873805,1.727262258529663,6094900,-1.7467247723828794,,,,,,,,,,,,,-0.0174672477238287,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-21 00:00:00+08:00,1.734938972357592,1.734938972357592,1.711908830873805,1.727262258529663,3289800,0.0,,,,,,74.58761271327081,,,,,,,-0.0174672477238287,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-22 00:00:00+08:00,1.7272619962400746,1.7349387089022732,1.688878432929082,1.704231858253479,7110200,-1.3333470445761275,,,,,,62.65162093683021,,,,,,,-0.0305678191382955,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-23 00:00:00+08:00,1.7042322221989583,1.711908936500549,1.6888787935957763,1.711908936500549,4601200,0.450471466654645,,,,,,64.68062968823929,,,,,,,-0.0262008037749457,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-24 00:00:00+08:00,1.719585433278566,1.7349388599395752,1.7042320066175571,1.7349388599395752,1932300,1.3452773654014205,,,,,,69.95391494533987,,,,,,,-0.013100503603669,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-28 00:00:00+08:00,1.7042318421948002,1.7119085547846624,1.6351414288860402,1.6888784170150757,12031500,-2.654874127731721,,,,,,52.93204449727465,,,,,,,-0.0393014430002099,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-29 00:00:00+08:00,1.7037437562896554,1.726976603033456,1.695999474041722,1.7192323207855225,3044000,1.7972817619455572,,,,,,59.86324742236162,,,,,,,-0.0220349830479785,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-30 00:00:00+08:00,1.7192320875145048,1.76569777469749,1.7037435251201765,1.7502092123031616,6028000,1.8017862474505983,,,,,,65.4542076533221,,,,,,,-0.0044141438676592,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-01-31 00:00:00+08:00,1.7424649311059974,1.76569777469749,1.726976368711669,1.7502092123031616,3805000,0.0,,,,,,65.4542076533221,,,,,,,-0.0044141438676592,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-02-03 00:00:00+08:00,1.7269766334704295,1.76569804539254,1.7269766334704295,1.7579537630081177,2209500,0.4424928545979201,0.1009519823546487,,,,,66.79533801581577,,,,,,,-8.74759288608704e-06,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-02-04 00:00:00+08:00,1.7656978675578463,1.7889307123711846,1.7502093043489542,1.7734421491622925,5388900,0.8810462755102222,0.0948606198501931,,,,,69.35743506058444,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-02-05 00:00:00+08:00,1.781186610941485,1.827652305268368,1.7734423285536711,1.8199080228805544,5005500,2.6200952616475703,0.1077960304948231,,,,,75.47206436238139,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-02-06 00:00:00+08:00,1.8276520346579188,1.8276520346579188,1.7811863472109564,1.812163472175598,5394900,-0.4255462697888679,0.0878320264322318,,,,,72.86233828324056,,,,,,,-0.0042554626978886,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-02-07 00:00:00+08:00,1.812163529786858,1.81990781127422,1.7889306853247715,1.7966749668121338,2863400,-0.8546969189743847,0.0686848079379738,,,,,67.81207849939115,,,,,,,-0.0127660605790655,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
2020-02-10 00:00:00+08:00,1.80441975128746,1.8431413541562804,1.7966754676413532,1.8353968858718872,5294300,2.155198896573829,0.0867548944794784,,,,,72.8741278070082,,,,,,,0.0,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI
