Date,Open,High,Low,Price,Vol,Change%
2020-01-02 00:00:00+08:00,1.2536404132843018,1.2608451389286148,1.2464349994438244,1.2536404132843018,3294317,
2020-01-03 00:00:00+08:00,1.2608451862212795,1.2608451862212795,1.2392303202814308,1.246435046195984,4740908,-0.5747554890513595
2020-01-06 00:00:00+08:00,1.2392303202814308,1.2536404603067268,1.232025594366878,1.246435046195984,8636478,0.0
2020-01-07 00:00:00+08:00,1.2464349994438244,1.2536404132843018,1.2320255481551985,1.2536404132843018,11646245,0.5780780242266026
2020-01-08 00:00:00+08:00,1.239230318418811,1.260845184326172,1.2320255925150871,1.260845184326172,10940828,0.5747079438030545
2020-01-09 00:00:00+08:00,1.2608451389286148,1.2608451389286148,1.2464349994438244,1.2536404132843018,5128522,-0.5714239251126463
2020-01-10 00:00:00+08:00,1.253640458422448,1.2680499102298957,1.246435044322535,1.260845184326172,8139291,0.5747079438030545
2020-01-13 00:00:00+08:00,1.2608452292078551,1.282459321663889,1.2608452292078551,1.268049955368042,17574735,0.5714239251126019
2020-01-14 00:00:00+08:00,1.2608451676327233,1.2968693988460511,1.2608451676327233,1.2824592590332031,14877964,1.1363356470430963
2020-01-15 00:00:00+08:00,1.2752543577917614,1.3112785816192627,1.2752543577917614,1.3112785816192627,14283122,2.247192055659175
2020-01-16 00:00:00+08:00,1.311278728227545,1.3184834533642673,1.289663864621264,1.2968692779541016,16477998,-1.0988743251924005
2020-01-17 00:00:00+08:00,1.2968695607070022,1.3112790141220996,1.2752547784126236,1.3040742874145508,15278198,0.5555694458130533
2020-01-20 00:00:00+08:00,1.3112790141220996,1.318483740829648,1.2968695607070022,1.3040742874145508,7110762,0.0
2020-01-21 00:00:00+08:00,1.3040738572880692,1.3112785816192627,1.2968691329568758,1.3112785816192627,5079945,0.552445077265884
2020-01-22 00:00:00+08:00,1.3040742874145508,1.3112790141220996,1.282459419095639,1.3040742874145508,10280983,-0.5494098893780053
2020-01-23 00:00:00+08:00,1.2968691329568758,1.3112785816192627,1.28245899609845,1.3112785816192627,10747322,0.552445077265884
2020-01-24 00:00:00+08:00,1.296869413411948,1.318483591079712,1.296869413411948,1.318483591079712,3617529,0.5494644358143841
2020-01-28 00:00:00+08:00,1.3066077343654623,1.328384215035439,1.277571820112062,1.3211253881454468,18575020,0.20036632109858843
2020-01-29 00:00:00+08:00,1.3066077343654623,1.328384215035439,1.2920893872215566,1.3211253881454468,12373898,0.0
2020-01-30 00:00:00+08:00,1.3138669857999707,1.350161825341658,1.3066081565644625,1.3429023027420044,18117996,1.648360919558689
2020-01-31 00:00:00+08:00,1.3429023594339144,1.3429023594339144,1.321125870808074,1.3356435298919678,5856275,-0.5405287365443656
2020-02-03 00:00:00+08:00,1.3138669857999707,1.3429023027420044,1.3066081565644625,1.3429023027420044,18565504,0.5434663282218422
2020-02-04 00:00:00+08:00,1.3429023027420044,1.350161825341658,1.3211258150354792,1.3429023027420044,14428452,0.0
2020-02-05 00:00:00+08:00,1.3429018700291753,1.379196611205372,1.3356430431326225,1.371937870979309,16209473,2.162150454133438
2020-02-06 00:00:00+08:00,1.3719383216252807,1.393715502832098,1.3501618337826131,1.3864558935165403,16593581,1.0582128275873126
2020-02-07 00:00:00+08:00,1.3791968822479248,1.393715318928635,1.3356433056159385,1.3791968822479248,20003382,-0.5235659715221108
2020-02-10 00:00:00+08:00,1.379196611205372,1.379196611205372,1.357420217186203,1.371937870979309,7049465,-0.5263216123853498
2020-02-11 00:00:00+08:00,1.3646795749664309,1.3791971477366305,1.357420745246069,1.3646795749664309,15821058,-0.5290542790904351
2020-02-12 00:00:00+08:00,1.371938115801952,1.4154916916468463,1.371938115801952,1.4009740352630615,22318449,2.659559134789813
2020-02-13 00:00:00+08:00,1.4082327935166328,1.4445276260375977,1.4082327935166328,1.4445276260375977,15758258,3.1088078492730986
2020-02-14 00:00:00+08:00,1.4445277791057642,1.4590453496363864,1.4227505999399803,1.4372682571411133,25651928,-0.5025427527749815
2020-02-17 00:00:00+08:00,1.4445276260375977,1.4445276260375977,1.430009277010805,1.4445276260375977,11738191,0.5050810007398487
2020-02-18 00:00:00+08:00,1.430009277010805,1.4517864538689884,1.430009277010805,1.4445276260375977,14718411,0.0
2020-02-19 00:00:00+08:00,1.4372681048421958,1.459045195029878,1.4372681048421958,1.4445276260375977,14641489,0.0
2020-02-20 00:00:00+08:00,1.4372680281186168,1.4663039445877075,1.4372680281186168,1.4663039445877075,9822757,1.5075044711912788
2020-02-21 00:00:00+08:00,1.4735627948866,1.5098576260330248,1.4445275713311465,1.4517863988876345,18057800,-0.9900775179429111
2020-02-24 00:00:00+08:00,1.4517866077063306,1.4517866077063306,1.4227505999399803,1.4372682571411133,8941061,-1.000019132128882
2020-02-25 00:00:00+08:00,1.415491763670511,1.4445277712795492,1.415491763670511,1.4227505922317505,11262037,-1.010087354064304
2020-02-26 00:00:00+08:00,1.4009739257145513,1.4227504085874263,1.3937151847607585,1.4154915809631348,21825668,-0.510209681742535
2020-02-27 00:00:00+08:00,1.4082330465316772,1.4154918756672508,1.3574206358890453,1.4082330465316772,15127259,-0.5127924834790298
2020-02-28 00:00:00+08:00,1.3791970556131732,1.3791970556131732,1.3211258150354792,1.3429023027420044,20127478,-4.639199736902588
2020-03-02 00:00:00+08:00,1.306607892455644,1.3574203801974576,1.2920895435551225,1.3501615524291992,18846149,0.54056424450033
2020-03-03 00:00:00+08:00,1.371937870979309,1.39371504503289,1.357420217186203,1.371937870979309,12516924,1.612867623946923
2020-03-04 00:00:00+08:00,1.371938185609505,1.43000942079299,1.3646793570482656,1.4227505922317505,22259055,3.703718829204017
2020-03-05 00:00:00+08:00,1.4372684341877051,1.473563188354997,1.4300096046929769,1.4590455293655396,24316714,2.551040029922347
2020-03-06 00:00:00+08:00,1.4517864538689884,1.459045195029878,1.4227504491794143,1.4445276260375977,13537641,-0.995027436481366
2020-03-09 00:00:00+08:00,1.4227502659486118,1.4227502659486118,1.3138665624429633,1.371937870979309,42265442,-5.025155196055708
2020-03-10 00:00:00+08:00,1.335643562720792,1.3719384046867924,1.32838473300043,1.3646795749664309,14696176,-0.5290542790904351
2020-03-11 00:00:00+08:00,1.3646795749664309,1.3719384046867924,1.3429023924411538,1.3646795749664309,11730579,0.0
2020-03-12 00:00:00+08:00,1.3501616757404165,1.3501616757404165,1.2557949127129602,1.2703132629394531,29475885,-6.914906162444689
2020-03-13 00:00:00+08:00,1.1977235633450278,1.2775720609128822,1.1178751524476795,1.255794882774353,35555514,-1.1428976291647297
2020-03-16 00:00:00+08:00,1.190464798251641,1.2195007174045087,1.0307678929396549,1.0525450706481934,47015866,-16.18495304560661
2020-03-17 00:00:00+08:00,1.0162502730210146,1.0380274515076606,0.9073666340209884,0.9944738745689392,75853941,-5.517217048339029
2020-03-18 00:00:00+08:00,0.9944738745689392,0.9944738745689392,0.9944738745689392,0.9944738745689392,0,0.0
2020-03-19 00:00:00+08:00,0.958179196214736,0.9654380257774048,0.9073667825824018,0.9146255254745485,44776919,-8.029205305066611
2020-03-20 00:00:00+08:00,0.9218842078540992,1.016250277160638,0.9218842078540992,1.0017327070236206,67264837,9.523808282507428
2020-03-23 00:00:00+08:00,0.9436605593310634,0.9436605593310634,0.8710716788870785,0.9001076817512512,27104128,-10.144924345569272
2020-03-24 00:00:00+08:00,0.9291430362578618,1.0017327070236206,0.9218842078540992,1.0017327070236206,34415509,11.29031862883867
2020-03-25 00:00:00+08:00,1.0380275997712336,1.0960989284232967,1.030768076996084,1.074321746826172,38380589,7.246348181864826
2020-03-26 00:00:00+08:00,1.059803756173721,1.1541698090278258,1.0380272747590962,1.1178749799728394,45179958,4.054021365138971
2020-03-27 00:00:00+08:00,1.2195011104884974,1.226759940943083,1.1323938449754811,1.1614291667938232,39541127,3.896159016104117
2020-03-30 00:00:00+08:00,1.1323934244383915,1.1904647398733854,1.1178750755566405,1.1396522521972656,25697100,-1.8750101357169924
2020-03-31 00:00:00+08:00,1.168688565063727,1.1904650540880963,1.117875370611825,1.146911382675171,23498518,0.6369601309442974
2020-04-01 00:00:00+08:00,1.1469111355689257,1.1541699636797742,1.103357473539798,1.132393479347229,14075693,-1.2658260740318839
2020-04-02 00:00:00+08:00,1.088839824091576,1.096098651669785,1.0670626479929617,1.0815809965133667,14252774,-4.487175505739693
2020-04-03 00:00:00+08:00,1.09609871658077,1.09609871658077,1.0598038831763568,1.0888398885726929,17653760,0.6711371670476973
2020-04-06 00:00:00+08:00,1.0815811289994424,1.1323935349645569,1.0598039502332768,1.1251347064971924,18739981,3.333347566103284
2020-04-07 00:00:00+08:00,1.154169956552953,1.1832059621810913,1.146911128486927,1.1832059621810913,20675847,5.161271388089017
2020-04-08 00:00:00+08:00,1.161428593595601,1.2195005086301247,1.146910939851307,1.2049821615219116,12123902,1.840440298380397
2020-04-09 00:00:00+08:00,1.219501028477176,1.2485363483428955,1.219501028477176,1.2485363483428955,18911553,3.6145088460043384
2020-04-13 00:00:00+08:00,1.219501049141551,1.2267598792309813,1.183206292000701,1.1977238655090332,10314636,-4.069764000167275
2020-04-14 00:00:00+08:00,1.1977236346195768,1.22675964274415,1.1904648925999683,1.212241291999817,15228219,1.2120845971966832
2020-04-15 00:00:00+08:00,1.2195007247967928,1.2412772092732969,1.2122412032739158,1.2267595529556274,20908916,1.197637883779712
2020-04-16 00:00:00+08:00,1.2195007879455246,1.2485361020843826,1.212241266046732,1.2340184450149536,14451088,0.5917126988607802
2020-04-17 00:00:00+08:00,1.2703132629394531,1.2848309198018777,1.248536084281748,1.2703132629394531,18786555,2.9411892562156705
2020-04-20 00:00:00+08:00,1.299348764801593,1.3138671180986676,1.2340186884100357,1.2485363483428955,21086598,-1.7142948304079475
2020-04-21 00:00:00+08:00,1.24853612881451,1.2630544795588432,1.1977236346195768,1.212241291999817,16179425,-2.9070083855588846
2020-04-22 00:00:00+08:00,1.1977238452136714,1.2630547016399702,1.1904651019177683,1.2485363483428955,15588189,2.9940455404883215
2020-04-23 00:00:00+08:00,1.2848309198018777,1.2848309198018777,1.2557949127129602,1.2703132629394531,11378021,1.744195483412292
2020-04-24 00:00:00+08:00,1.2775720609128822,1.3138668088972236,1.255794882774353,1.255794882774353,29790383,-1.1428976291647297
2020-04-27 00:00:00+08:00,1.2630545012806245,1.3283845673088208,1.2630545012806245,1.3066080808639526,16083674,4.04629759099997
