Date,Open,High,Low,Price,Vol,Change%
2020-01-02 00:00:00+08:00,0.3884631846245649,0.4073206482709695,0.3846917008872105,0.4035491645336151,453700,
2020-01-03 00:00:00+08:00,0.4073207248381809,0.4073207248381809,0.3922347420933024,0.3960062265396118,235100,-1.8691496989519774
2020-01-06 00:00:00+08:00,0.3922347732919041,0.3922347732919041,0.3884632885456085,0.3884632885456085,255100,-1.9047523721824056
2020-01-07 00:00:00+08:00,0.3960062580381998,0.3960062580381998,0.3884632885456085,0.3884632885456085,94600,0.0
2020-01-08 00:00:00+08:00,0.3884632593075546,0.3922347437699859,0.3846917748451233,0.3846917748451233,182200,-0.9708803409984035
2020-01-09 00:00:00+08:00,0.3884632877056309,0.3922347724437713,0.3884632877056309,0.3922347724437713,70300,1.9607899341452795
2020-01-10 00:00:00+08:00,0.3922347420933024,0.3960062265396118,0.3884632576469931,0.3960062265396118,303600,0.9615297675784618
2020-01-13 00:00:00+08:00,0.3960061520992737,0.4148636157456783,0.3960061520992737,0.4035491645336151,890500,1.9047523721824167
2020-01-14 00:00:00+08:00,0.4035492398385538,0.4110922087208301,0.3997777104377746,0.3997777104377746,123700,-0.934571156949171
2020-01-15 00:00:00+08:00,0.4035492398385538,0.4073207242796919,0.3960062259966365,0.3997777104377746,266300,0.0
2020-01-16 00:00:00+08:00,0.3997777104377746,0.4035492398385538,0.3960062259966365,0.3997777104377746,145800,0.0
2020-01-17 00:00:00+08:00,0.3997777104377746,0.4035492398385538,0.3960062259966365,0.3997777104377746,79100,0.0
2020-01-20 00:00:00+08:00,0.3960062259966365,0.3997777104377746,0.3922347415554982,0.3997777104377746,160700,0.0
2020-01-21 00:00:00+08:00,0.3960062571819119,0.3960062571819119,0.3922347724437713,0.3922347724437713,247100,-1.8867830289346132
2020-01-22 00:00:00+08:00,0.3922347724437713,0.3960062571819119,0.3884632877056309,0.3922347724437713,168800,0.0
2020-01-23 00:00:00+08:00,0.3922347732919041,0.3960062580381998,0.3884632885456085,0.3884632885456085,221400,-0.9615373656611359
2020-01-24 00:00:00+08:00,0.3884632593075546,0.3884632593075546,0.3846917748451233,0.3846917748451233,20900,-0.9708803409984035
2020-01-28 00:00:00+08:00,0.3846917754149785,0.3846917754149785,0.3771488064789423,0.3809202909469604,339300,-0.9803910935400895
2020-01-29 00:00:00+08:00,0.3846917754149785,0.3846917754149785,0.3809202909469604,0.3809202909469604,126200,0.0
2020-01-30 00:00:00+08:00,0.3809202915225143,0.3846917759962309,0.3771488070487976,0.3771488070487976,179300,-0.9900979254181874
2020-01-31 00:00:00+08:00,0.3771488088288609,0.3771488088288609,0.362062848382971,0.3658343553543091,713200,-2.9999966811573686
