Ticker,Company_Name,SHAP_Open,SHAP_High,SHAP_Low,SHAP_Price,SHAP_Vol,SHAP_Change%,SHAP_Return_1M,SHAP_Return_3M,SHAP_Return_6M,SHAP_Return_1Y,SHAP_Volatility,SHAP_RSI_14,SHAP_SMA_50,SHAP_SMA_200,SHAP_Price_to_SMA50,SHAP_Price_to_SMA200,SHAP_Avg_Volume_3M,SHAP_Volume_Trend,SHAP_Max_Drawdown,SHAP_Sharpe_Ratio,SHAP_Market_Cap,SHAP_PE_Ratio,SHAP_EPS,SHAP_Revenue_Growth,SHAP_Profit_Margin,SHAP_Dividend_Yield,SHAP_Payout_Ratio,SHAP_Debt_to_Equity,SHAP_ROE,ML_Probability,SHAP_Sum,SHAP_Reconstructed
P34.SI,Delfi Limited,-0.0018379748807819851,0.0033246814864469343,-0.0016328887495910748,-0.0030328354675657463,-0.006132571312373329,0.0008499695614773373,-0.00019960741028626216,-0.019026798532206613,0.0026822857629485953,0.009253883448545821,0.011780268460661318,0.009415792251784296,-0.004450287348190613,0.0006902011644160666,0.0020677471235921985,0.00021102336746480431,0.03464089310346026,0.005370944148489798,-0.0084031133058852,0.03387181810478069,-0.009798006485725637,-0.0021033484803774627,-0.018877024069461186,0.0047840321047988256,0.01031656637420383,0.004514641510315869,0.009555270772016228,0.002898607814395291,0.012174603996008955,0.47205400450611074,0.08290877451336201,0.47205400580631074
P8Z.SI,Bumitama Agri Ltd.,0.0005985332096133789,-0.0009492754928760405,-0.007041629464310972,-0.0004254496101748373,0.0027856454561333522,-0.0006957900149609487,0.0020196667255368084,0.012292198447337341,-0.0024050645177521803,0.004051682449207874,0.0005620011450082529,-0.0026943368693719094,-0.008642941778225577,0.002630230143040535,0.004021585937330201,0.002398897553230199,-0.006073234019422671,-0.0005605327264402149,0.008102235220176226,-0.008987381408114743,-0.004223914198810234,0.012371644709464818,-0.02404294953259523,0.005461145389667763,0.02086463951609403,-0.005244157962451936,0.003009102901251026,0.00016394485590353724,0.05938751394846804,0.4578792434763972,0.06873401001195589,0.4578792413049046
QC7.SI,Cordlife Group,0.01718899264889842,0.015005431846420834,0.03348033763948479,0.02368811754455237,0.009005790336814243,0.004263693485863768,0.006427520875968184,0.005289986300685996,0.01138720930357522,-0.0013130622630524158,0.0019119724127631343,0.0038914373851548587,0.053144542278259904,0.029437393644693655,0.004389433886772167,0.005102217155781546,0.03973130913465866,-0.009477076646226124,0.0020609972933198152,0.005350184019280277,-0.007741600154158732,0.004786638825798946,-0.01771511763397939,-0.0013041233995863878,0.012517981121873164,0.0012659789230383468,0.0026712316660632497,0.0037443438971786237,-0.003511811317566753,0.6438251790928652,0.2546799502123305,0.6438251815052791
QES.SI,Q&M Dental Group,-0.0018872605010255938,0.012300951422712387,0.004685100019378297,0.006299914860046556,-0.003838381718578603,-0.019889681148961245,-0.006167620483920473,-0.024967505302065547,0.0022928904051877906,-0.006182648964168039,0.006175703864282695,0.012251544181708596,0.01027718876293875,0.003261264615794062,0.0011143556298338808,-0.004235353779185971,0.03406782937941898,0.01003713170044648,-0.0002470475857626298,-0.0027781729220077976,-0.003204282742117357,-0.016184511329674932,-0.019980269771167514,-0.0076040591739547385,0.007536166096597299,0.004698899978029658,0.0065192648183074195,0.0006079186403258063,-0.012585312853298091,0.3815192435573867,-0.00762598390087988,0.3815192473920688
S58.SI,SATS,-0.00651118052939637,-0.008871518566484155,-0.0112426797090302,-0.017215410761455132,-0.009359429349442507,-0.0029248721305339133,0.0008849198120879009,-0.00012633651080250273,-0.0028169480082942755,0.0036291370472827113,-0.009077754563368217,0.0005804605669618468,-0.029096054184265085,-0.005377553731086664,0.018597218240483927,-0.00019485507744320784,-0.0023175870103659692,0.0030795784325891875,0.0005221213789809553,-0.0031516760099475506,-0.007076453708250483,-0.005499158360817091,-0.018699683461445602,-0.009189748420230898,-0.00697424346653861,0.005845238087640609,0.006696438250664869,-0.0096684145067411,-0.009773719990234894,0.25381506387752883,-0.1353301662394824,0.2538150650534663
S63.SI,Singapore Technologies Engineering,-0.015895817033569983,-0.017304550584831303,-0.016511108274617072,-0.02367932641005609,-0.001597965436976665,-0.00437688389170944,-0.0018310891370583704,-0.008548982404699928,-0.005390283272827218,0.00567873610625611,0.011536995938758992,-0.016330667830334277,-0.033230891753719335,-0.005811073713102815,-0.010128075577213166,-0.01117878926317644,-0.001746892521296104,0.0015349616141975275,0.013401021614517958,-0.007822708280509688,0.008643761660732708,0.0016823485701024765,0.010044698015590256,-0.013952010745670122,0.002013756394171651,0.004610224479220051,-0.00805805832957958,-0.01299604593848926,0.02035792393191514,0.2522584385393715,-0.13688679207397403,0.2522584392189747
S68.SI,SGX,-0.016443606041802922,-0.02587877103514984,-0.012459940222029217,-0.015053461354027605,-0.0023689764883965837,0.002006902938310304,-0.001219349107668677,0.010462248752137384,0.0056698425044578475,0.0007436369322113023,0.0012473792734726886,-0.007267220248268131,-0.020838127667429943,-0.013944642048109017,-0.0016713827786952607,0.008896328015762265,-0.0037448490009683155,0.009010863842549953,0.011212117422892333,-0.008402128722118506,0.004450463050125109,-0.005287533247064857,0.049826536822893105,-0.010144186202905985,-0.00987508155114483,0.00457383508402927,-0.005418884857899684,-0.005741905432723797,0.04088689954905931,0.3723722390152583,-0.016772991818502295,0.3723722394744464
T82U.SI,Suntec REIT,0.0027203298310996614,0.00021758408165624133,-0.006468851561694464,-0.009645160463023786,0.001460725559209095,-7.973003321239957e-05,-0.00822704075333604,-0.006170230302686832,-0.011513502852758394,0.0012977679628602345,0.015266401229350777,0.0037706773726858957,-0.0042458683286713495,0.008524803590480587,0.006755897272942093,-0.00460332977663711,-0.01265011982553915,0.0005594680858121137,0.0006323122141475324,-0.00020457205246202648,-0.005727174645326159,0.010640300757640943,-0.02097179153821344,0.006875745307206671,0.006463699793275737,-0.02783156833917019,-0.0065898452323381205,0.0008584723304375075,-0.012292759102019773,0.3179678709522763,-0.07117735941828414,0.3179678718746646
U10.SI,UOB-Kay Hian,-0.007400611984921852,-0.00591043401414936,-0.005289181370917504,-0.0020877243005634227,0.006125117761403089,0.006416711148049216,0.00023550818288640586,0.008305156278802316,-0.002021390813442849,0.003662172814056248,-0.013449883175562718,-0.007011667735005176,-0.014860949105259352,-0.00237632762928115,-0.004546805186209895,0.00020587173021340276,0.024632569276982395,0.002174921249716135,0.001300375307619106,-0.0008127715451701078,-0.002935613474655838,-0.013734951440283113,-0.01622916476336286,-0.0064352429783411935,-0.021115703865270917,0.0010708102997159586,0.002084926805921441,0.00020587106673701782,-0.011145787834602744,0.30820103214998057,-0.08094419929489732,0.3082010319980514
U11.SI,United Overseas Bank,-0.004102743830471809,-0.02631750142934834,-0.015620162801324113,0.003417925695011945,-0.0029999783917446622,0.0020652197147683184,0.006947090740823114,-0.005850735869989876,0.0016044389890885213,0.01133066839120147,0.01150999303667959,-0.005456795972731925,-0.03543961083773865,0.000791989265671873,-0.012457622812607951,-0.0017667141846686718,0.0009163591625656409,0.0007651277010518242,0.010423115845333087,0.0015593976825221034,0.00992451460931079,-0.006575378995257779,0.04041623531809819,0.008276674551461837,-0.0002749626100285241,0.004340034740498595,0.0008460030174501299,0.0007747638923046907,-0.007410798002792944,0.3807817803408085,-0.008363453384863521,0.3807817779080852
U14.SI,UOL Group,-0.002014463906234596,-0.01303343135974501,-0.010987771991076443,-0.022278119769162004,0.0033455821203097003,0.0032584971116739326,0.00025929702385838025,-0.003054118945233313,0.006463072890273907,0.007735825541194572,0.008358444730256452,0.006905239520501709,-0.01655104725903584,0.0011174939079864998,0.02066669122366875,0.010981216206509999,0.0022688624392594647,0.0056601483094164,-0.0010012905010898976,0.02269842709905788,0.0016672599787125363,-0.008902421357615821,0.04407133444727151,0.0009387121533291065,0.012562609632623208,0.002182657691919303,0.0012647920941708435,-0.002556584194298921,-0.02268905012489995,0.4484830939873251,0.059337864713602334,0.448483096006551
U77.SI,Yanlord Land Group,0.02754832556094698,0.0290821992196652,0.023075101876711416,0.03148821871648579,0.0036660544962478525,0.007881955657412619,-0.010823796854037938,-0.008944000073761345,-0.014272813302845862,0.005736152848967322,0.008151878887620114,0.016232336049006334,0.055358745743160395,0.033737361421272,0.010817654881311683,-0.012454901619939847,0.041050588765501744,-0.011581981637050376,-0.0032260804912220917,0.0015340952034239308,-0.001204638613107818,0.003740745806535415,-0.017410106975112284,0.0021984873563928886,0.005050431412018952,0.006722718108103436,0.010884747810362114,0.0062986922744676125,-0.013781799073494767,0.6257016074491307,0.2365563734550414,0.6257016047479901
U96.SI,Sembcorp Industries,-0.018956023819837357,-0.021993105707497306,-0.010683393978360982,-0.0258372309652259,-0.002611554830145906,-0.0016436904205511381,-0.006796071017806753,-0.006193245759013735,0.005027766934108513,-0.007305627022324188,0.006617537415459083,-0.009504799423466466,-0.029899422448488623,-0.005072142021581385,-0.007561619045609405,-0.00597804620975694,0.0027610140336491893,-0.0028322821603069316,0.017405933002337406,-0.002848238385163313,0.006894602113661676,0.022801259857296828,0.05760960712669658,0.004572761652525514,0.018346151397709037,0.01276144540444875,0.009815419745937106,0.003711079654076457,0.07388348042186407,0.4656367969335804,0.07649156554463388,0.4656367968375826
V03.SI,Venture Corporation,-0.004630602826755421,-0.011033341464899421,-0.0137322332828262,-0.010936812940981326,-0.0006410189281450585,0.0043098706019554815,-0.005134740179928485,-0.005792336637578046,0.009083365026490355,-0.004997446925935947,0.006109701821733324,-0.0016336810541088197,-0.0187995064451934,-0.008873445489734877,0.019076798520554803,0.013670784453242959,0.015189149103625822,0.0002918268278517644,-0.00265541727636446,0.0008689313745526305,-0.005154628105156007,-0.00460672544882982,0.048164656711787754,0.0006725361929420615,0.00541602052966482,0.0055531400985478286,0.0006118854989290413,0.004647444131915108,-0.025120993904492933,0.3990684106887638,0.009923179982863517,0.3990684112758122
Y92.SI,Thai Beverage,0.010552622193572461,0.012784474273776141,0.014388030693626206,0.011808750332074852,0.0019995045298674087,0.011088930923160661,-0.0007282812043195009,0.0017021856341671083,-0.0036773621774409547,-0.003879377338780614,0.012509772133616934,0.002076719666711142,0.014093642570314842,0.022696093244794612,-0.0017105231006826216,-0.009209241841545009,-0.003939436847067554,-0.004672802350614802,0.010347117929741216,-0.004060910992502613,0.018763664724465345,0.016611457131393764,-0.025237082427429412,-0.006278970789880986,0.01539066726631063,-0.008975589176880022,-0.0012318153225533025,0.001601307984747109,0.026351682031072413,0.5203104611996769,0.13116522969371547,0.5203104609866642
Z74.SI,Singtel,-0.001193942076406529,-0.0002768675948937016,-0.013726159746493067,-0.005788304656161927,0.00012914614668261493,0.0023909642276157684,0.0012775395314838533,-0.001137784623024345,0.0010624699188338128,0.005904149495563615,0.010857855016201939,-0.008493950879083058,-0.008536063430256036,-0.011139636520601926,0.006254822361934202,-0.004621810337830538,-0.00780038340964893,0.006334879074001947,0.0059919719976642225,-0.0005089050935930573,0.019651172394205788,-0.0070335243194494974,0.058144096131891275,0.010007140275338316,-0.021474463136801205,0.002343689624249237,0.010580040704944622,-0.0024710701484764288,0.021939465843961444,0.4578117649400704,0.06866653677185242,0.4578117680648011
