Open,High,Low,Price,Vol,Change%,Return_1M,Return_3M,Return_6M,Return_1Y,Volatility,RSI_14,SMA_50,SMA_200,Price_to_SMA50,Price_to_SMA200,Avg_Volume_3M,Volume_Trend,Max_Drawdown,Sharpe_Ratio,Market_Cap,PE_Ratio,EPS,Revenue_Growth,Profit_Margin,Dividend_Yield,Payout_Ratio,Debt_to_Equity,ROE,Sector,Industry,Ticker,Snapshot_Date,Quarter,Forward_Return_6M,Label,Threshold,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities
0.1351412549196834,0.1395721137523651,0.1351412549196834,0.1395721137523651,142000,-0.5263016479357563,-0.1599998349868131,,,,,26.80504601022122,0.1615871402621269,,0.8637575584662928,,406498.4126984127,0.3493248572789678,-0.2124999159239951,,491740960,13.166667,0.03,0.012,0.10325,5.13,0.7491,73.889,0.18847,Consumer Cyclical,Restaurants,1D0.SI,2020-03-31,2020-Q1,0.36620791956377363,1,0.3620734134550267,False,False,True,False,False,False,False,False,False,False
0.1500000059604644,0.1519999951124191,0.1500000059604644,0.1519999951124191,169000,1.333326048321526,-0.2761904768662656,,,,,29.745414897921023,0.2019999998807907,,0.7524752237728769,,443352.38095238095,0.3811866300051555,-0.3666666728754839,,121842088,29.5,0.01,-0.002,0.06427,3.12,0.0,20.776,0.045939997,Industrials,Aerospace & Defense,1J4.SI,2020-03-31,2020-Q1,0.16447372871278396,0,0.3620734134550267,False,False,False,False,False,False,True,False,False,False
0.1862988568178085,0.1862988568178085,0.1765403516281004,0.1818631738424301,1544800,0.0,-0.33870976830789,,,,,29.75884559594573,0.2594876998662948,,0.7008546992251964,,408946.0317460318,3.7775155645950096,-0.464494400736857,,168382528,28.0,0.01,-0.004,0.04551,2.68,0.7143,113.949,0.14774,Consumer Cyclical,Restaurants,42R.SI,2020-03-31,2020-Q1,0.4390242523514229,1,0.3620734134550267,False,False,True,False,False,False,False,False,False,False
0.076142515681939,0.0806214895482369,0.076142515681939,0.0779341012239456,33826300,2.352941752061599,-0.0645161434569716,,,,,54.77375253858705,0.0857454264909028,,0.9089009689888708,,64302347.61904762,0.5260507781208906,-0.5561224420514035,,64844440,35.95,-0.04,0.427,-0.28109,1.42,0.0,20.073,-0.16413,Healthcare,Medical Instruments & Supplies,546.SI,2020-03-31,2020-Q1,12.676313639456767,1,0.3620734134550267,False,False,False,False,False,True,False,False,False,False
1.1580860605079124,1.189385653511863,1.1580860605079124,1.1737358570098877,11300,1.3513499603179824,-0.1017963962604627,,,,,43.440032577011934,1.3142976546287537,,0.893051777788822,,46314.28571428572,0.243985194324491,-0.2178879007158709,,276673472,19.9,0.1,0.145,0.19429001,3.16,0.6309,4.297,0.26204002,Technology,Semiconductor Equipment & Materials,5DD.SI,2020-03-31,2020-Q1,0.520000081251187,1,0.3620734134550267,False,False,False,False,False,False,False,False,True,False
0.2512015402317047,0.2512015402317047,0.2512015402317047,0.2512015402317047,0,0.0,-0.2682926299944529,,,,,30.888750352236457,0.3160952532291412,,0.7947020325851135,,11566.666666666666,0.0,-0.3478261542376628,,22231836,15.5833345,-0.05,-0.152,-0.12401,2.68,0.0,172.475,-0.41544,Consumer Cyclical,Restaurants,5OI.SI,2020-03-31,2020-Q1,0.09101647007180631,0,0.3620734134550267,False,False,True,False,False,False,False,False,False,False
1.9868038750889463,2.052063703536988,1.9868038750889463,2.052063703536988,29636720,4.428053906215701,-0.0900320683335035,,,,,48.12327265146098,2.227498705387116,,0.9212412553031591,,21329152.14285714,1.3894935814373173,-0.1797102302878365,,12452271104,15.882353,0.17,0.063,0.4954,3.16,0.89419997,73.536,0.07369,Real Estate,REIT - Industrial,A17U.SI,2020-03-31,2020-Q1,0.1758891243954465,0,0.3620734134550267,False,False,False,False,False,False,False,True,False,False
0.0439242757856845,0.0449003691062335,0.0429481788288984,0.0439242757856845,3148700,0.0,-0.1964285921176387,,,,,35.616419887160745,0.0533143085986375,,0.8238740582074625,,11810557.142857144,0.2666004627820872,-0.3283581996030824,,1560022912,35.95,-0.0,0.069,-0.09567001,1.42,0.0,195.534,-0.07532,Healthcare,Medical Care Facilities,A50.SI,2020-03-31,2020-Q1,0.06666662143378733,0,0.3620734134550267,False,False,False,False,False,True,False,False,False,False
0.7442427132912004,0.7489234805107117,0.7395619460716891,0.7489234805107117,172200,0.6289443670308259,-0.1999998089909244,,,,,34.549888539830945,0.8973038220405578,,0.8346375688087291,,156379.3650793651,1.1011683025609271,-0.272727183273997,,2796934400,28.78125,0.32,0.457,0.19431,1.08,0.2313,41.919,0.28024,Technology,Software - Application,AIY.SI,2020-03-31,2020-Q1,1.9975495929080251,1,0.3620734134550267,False,False,False,False,False,False,False,False,True,False
1.7502093043489542,1.7734421491622925,1.726976459535616,1.7734421491622925,8491700,2.690591317261415,-0.0129310075995903,,,,,55.83705188043274,1.769920644760132,,1.0019896397121453,,8364949.380952381,1.015152586498161,-0.0948618096605317,,5646854144,12.157894,0.19,0.503,0.96932,4.48,0.3168,56.505,0.11354,Real Estate,REIT - Office,AJBU.SI,2020-03-31,2020-Q1,0.2855318625198809,0,0.3620734134550267,False,False,False,False,False,False,False,True,False,False
